iter	Accuracy	MultiClass
884	0.6764957295	0.7152813311
885	0.6764540318	0.7152435609
886	0.6765235279	0.7152034617
887	0.6766416712	0.7151609255
888	0.6765999736	0.7151209191
889	0.6766625201	0.7150714082
890	0.6766208224	0.715035526
891	0.6766972681	0.7149915975
892	0.6767042177	0.7149575875
893	0.6767111673	0.7149136739
894	0.6767389658	0.7148899168
895	0.6766903185	0.7148587823
896	0.6766416712	0.7148241162
897	0.676787613	0.7147849803
898	0.6768154115	0.7147491407
899	0.6768223611	0.7147079029
900	0.6768293107	0.7146639609
901	0.6768779579	0.7146288434
902	0.6769057564	0.7145960648
903	0.6768362603	0.7145441926
904	0.6768988068	0.7144783447
905	0.6768501595	0.7144400271
906	0.6769057564	0.7143932661
907	0.6770169501	0.7143516091
908	0.6770100005	0.7143172604
909	0.6770100005	0.7142780512
910	0.6770377989	0.7142102684
911	0.6770794966	0.7141658183
912	0.6770933958	0.7141395684
913	0.6772184887	0.7141041489
914	0.6771767911	0.7140647983
915	0.677267136	0.7140266316
916	0.6773296825	0.7139906007
917	0.6773922289	0.7139478331
918	0.6773852793	0.7138961659
919	0.677426977	0.7138541977
920	0.6774339266	0.7138111487
921	0.6774408762	0.713755882
922	0.6774825739	0.7137146498
923	0.6774339266	0.7136695737
924	0.6775242715	0.7135643945
925	0.6775173219	0.7135259683
926	0.6775520699	0.7135037013
927	0.6776146164	0.7134580666
928	0.6776841125	0.7133982291
929	0.6777397094	0.7133536439
930	0.6777883566	0.7133116502
931	0.6778092055	0.7132569398
932	0.6778161551	0.7132160806
933	0.6778648023	0.7131829742
934	0.6778717519	0.7131347012
935	0.6780176937	0.7130724803
936	0.6780315929	0.7130377545
937	0.6780454921	0.7129797578
938	0.6780176937	0.7129246243
939	0.6780454921	0.7128831951
940	0.6780524417	0.7128401665
941	0.6781844843	0.7127728584
942	0.6781983835	0.7127555838
943	0.6782678796	0.7126847258
944	0.6783165269	0.7126549711
945	0.6782748292	0.7126076481
946	0.6782678796	0.7125619235
947	0.6783026276	0.7125263043
948	0.6783026276	0.7124656543
949	0.6782748292	0.7123815755
950	0.6781983835	0.7123224134
951	0.6782470308	0.7122866793
952	0.6782400812	0.7122401832
953	0.67826093	0.7121977203
954	0.6782817788	0.7121409458
955	0.678295678	0.7121108556
956	0.678295678	0.7120692781
957	0.6784277206	0.7120274252
958	0.6784624686	0.711980961
959	0.6784277206	0.7119612576
960	0.6784972167	0.7118910837
961	0.6784694182	0.7118270162
962	0.6784346702	0.7117939588
963	0.6785111159	0.711725415
964	0.6785736624	0.711660406
965	0.6785875616	0.7116269936
966	0.6785389143	0.7115796001
967	0.6785458639	0.711543449
968	0.6786014608	0.7114739258
969	0.6785736624	0.7114379777
970	0.6786292592	0.7113958552
971	0.6787613018	0.7113617973
972	0.678740453	0.7113091943
973	0.6788238483	0.7112763559
974	0.6788933444	0.7112497715
975	0.6788655459	0.7112151223
976	0.6788585963	0.7111723153
977	0.6789211428	0.71112082
978	0.678935042	0.7110763968
979	0.6789211428	0.7110378793
980	0.6788655459	0.7109695694
981	0.6788724955	0.7109286152
982	0.6788863948	0.7108922724
983	0.6789906389	0.7108632404
984	0.6790879334	0.7108278195
985	0.6791643791	0.7107826732
986	0.679094883	0.7107392276
987	0.679060135	0.7106871396
988	0.6791504799	0.7106353644
989	0.6791852279	0.7105948658
990	0.6791852279	0.7105493503
991	0.6791574295	0.710488146
992	0.6791991271	0.710460777
993	0.6792269256	0.7104311412
994	0.6792338752	0.7104081087
995	0.679289472	0.7103396609
996	0.6793798169	0.7102923513
997	0.679414565	0.7102428529
998	0.6794215146	0.7101965771
999	0.6794562626	0.7101747285
1000	0.6794423634	0.7101398972
1001	0.6795396579	0.7100715908
1002	0.6796022044	0.7100389714
1003	0.6796300028	0.7099912965
1004	0.6795674564	0.709964478
1005	0.6795813556	0.70991064
1006	0.6796369525	0.7098783495
1007	0.6796855997	0.7098338241
1008	0.6796647509	0.7097951333
1009	0.6796022044	0.7097485132
1010	0.6796161036	0.7097234579
1011	0.6796925493	0.7096918835
1012	0.679768995	0.7096430047
1013	0.6798176423	0.709610337
1014	0.6798245919	0.709583501
1015	0.6798662895	0.7095541476
1016	0.6798106927	0.7095083719
1017	0.6798315415	0.70946689
1018	0.6798801888	0.7094399533
1019	0.679894088	0.7094183276
1020	0.6798454407	0.7093723642
1021	0.6798732391	0.7093246613
1022	0.6799774833	0.7092542761
1023	0.6799774833	0.709210457
1024	0.6800747778	0.709147027
1025	0.6801095258	0.7091197149
1026	0.6800678282	0.7090607449
1027	0.6800956266	0.7090287856
1028	0.680053929	0.708975768
1029	0.6800608786	0.7089228968
1030	0.6801095258	0.7088832972
1031	0.6802693668	0.7088477254
1032	0.6801651227	0.708797236
1033	0.6801790219	0.7087574744
1034	0.6801859715	0.7087179335
1035	0.6803249637	0.7086719121
1036	0.6803180141	0.7086474895
1037	0.6803527621	0.7085950107
1038	0.680408359	0.7085586491
1039	0.6803458125	0.7085229176
1040	0.6803875102	0.7084811097
1041	0.680443107	0.7084584762
1042	0.6805195527	0.7084283082
1043	0.6804639559	0.7083970898
1044	0.6804570062	0.7083585432
1045	0.6804222582	0.7083120396
1046	0.6804639559	0.708258706
1047	0.6805056535	0.7082096224
1048	0.6805612504	0.7081677638
1049	0.6806237968	0.7081379478
1050	0.6806654945	0.7081024779
1051	0.6806793937	0.70806868
1052	0.6806168472	0.7080235652
1053	0.6806654945	0.7079640695
1054	0.6807697386	0.707920953
1055	0.6808044867	0.7078927444
1056	0.6807558394	0.7078391801
1057	0.680762789	0.7078068915
1058	0.6807141418	0.7077744757
1059	0.6808253355	0.7077327855
1060	0.6809365292	0.7076835445
1061	0.6808670331	0.7076131357
1062	0.6808670331	0.7075869498
1063	0.6808670331	0.7075242144
1064	0.6807697386	0.7074945529
1065	0.680887882	0.7074607256
1066	0.6809504284	0.7074144787
1067	0.6809504284	0.7073742289
1068	0.6810616222	0.7073211077
1069	0.6810199245	0.7072879491
1070	0.6810129749	0.7072473785
1071	0.6810268741	0.7072348359
1072	0.6811033198	0.7071875072
1073	0.681117219	0.7071561103
1074	0.6810963702	0.7071167192
1075	0.6810894206	0.7070753039
1076	0.6811936647	0.7070392479
1077	0.6812214632	0.7070053391
1078	0.6813257073	0.7069495185
1079	0.6812353624	0.706916459
1080	0.68127706	0.7068912677
1081	0.6811658663	0.706855329
1082	0.6812284128	0.706822154
1083	0.6813187577	0.7067856829
1084	0.6813326569	0.7067549234
1085	0.6814299514	0.706703041
1086	0.6814160522	0.7066721054
1087	0.6814160522	0.7066571541
1088	0.6813813042	0.7066167362
1089	0.681436901	0.7065618372
1090	0.6813743546	0.7065133254
1091	0.6813465561	0.7064220132
1092	0.6813535057	0.7063804713
1093	0.681436901	0.7063402755
1094	0.681596742	0.7062774368
1095	0.6815133467	0.7062262284
1096	0.6815758932	0.7061789246
1097	0.6816245405	0.7061553786
1098	0.6815480948	0.7061144749
1099	0.6816245405	0.7060648843
1100	0.681756583	0.706023285
1101	0.6818052303	0.7059779142
1102	0.6818052303	0.7059630087
1103	0.6817982807	0.7059207909
1104	0.6818538775	0.7058867008
1105	0.6819303232	0.7058491817
1106	0.6818747264	0.7057942315
1107	0.6819372728	0.7057553829
1108	0.6818886256	0.7057120052
1109	0.6819025248	0.7056801368
1110	0.6819511721	0.7056352889
1111	0.6819928697	0.7055870594
1112	0.6819998193	0.705537917
1113	0.682041517	0.7054805739
1114	0.6820137185	0.7054477723
1115	0.6821249123	0.7054054652
1116	0.6820484666	0.705350168
1117	0.6821388115	0.705281466
1118	0.6822500052	0.7052455585
1119	0.6822778036	0.705210273
1120	0.6823056021	0.7051845829
1121	0.6823889974	0.7051453029
1122	0.6824167958	0.7051105663
1123	0.6824862919	0.7050561457
1124	0.682555788	0.7050242786
1125	0.682555788	0.7049829706
1126	0.6825210399	0.7049361709
1127	0.6825974856	0.7048962819
1128	0.6826739313	0.7048719442
1129	0.6826739313	0.7048151478
1130	0.6827086794	0.7047809426
1131	0.6826947801	0.7047565052
1132	0.6828615708	0.7047011609
1133	0.6828615708	0.7046828549
1134	0.6828615708	0.7046376411
1135	0.6829241172	0.7045936229
1136	0.6829588653	0.7045581082
1137	0.6829449661	0.7045212378
1138	0.6829241172	0.7044578264
1139	0.6829588653	0.7044228436
1140	0.6829727645	0.7043977429
1141	0.6829588653	0.7043562413
1142	0.6829797141	0.7042743627
1143	0.6828893692	0.7042469228
1144	0.6829449661	0.7042209569
1145	0.6830005629	0.7041398869
1146	0.6830561598	0.7041044272
1147	0.6830075125	0.7040592979
1148	0.6830144621	0.7040265231
1149	0.6832854969	0.7039627718
1150	0.6832368496	0.7038992225
1151	0.6832437992	0.7038609648
1152	0.683264648	0.7038033212
1153	0.6833063457	0.7037606462
1154	0.6833688922	0.7037193708
1155	0.683389741	0.7036854938
1156	0.6833480433	0.7036063824
1157	0.6832785473	0.7035734472
1158	0.6832785473	0.7035383983
1159	0.6832993961	0.7034726473
1160	0.6834661867	0.7034282065
1161	0.683549582	0.7033750605
1162	0.6835565316	0.7033306204
1163	0.6836885741	0.7032958183
1164	0.6836746749	0.7032740746
1165	0.6835912796	0.7032389689
1166	0.6835912796	0.7031936372
1167	0.6836329773	0.7031404871
1168	0.6836955238	0.7031103903
1169	0.6836329773	0.7030732638
1170	0.6835912796	0.7030285337
1171	0.6836746749	0.7029785027
1172	0.683709423	0.70294975
1173	0.6837302718	0.7028586687
1174	0.6837233222	0.7028258849
1175	0.6837789191	0.7027751042
1176	0.6837580702	0.7027457367
1177	0.6837580702	0.7027088875
1178	0.6837719694	0.7026636574
1179	0.6837372214	0.7026462718
1180	0.6838484151	0.7026003132
1181	0.683904012	0.7025568749
1182	0.6838970624	0.7025099603
1183	0.6838762136	0.7024807732
1184	0.6840082561	0.7024279776
1185	0.6840360546	0.7023809164
1186	0.6839804577	0.7023385808
1187	0.6839874073	0.7023027426
1188	0.6839248608	0.7022802971
1189	0.6839943569	0.7022575529
1190	0.684098601	0.7021978965
1191	0.6840847018	0.7021539945
1192	0.684063853	0.7020844039
1193	0.6841402987	0.7020230119
1194	0.6842375932	0.7019759321
1195	0.6842514924	0.701935444
1196	0.6842097948	0.7018515073
1197	0.6842028452	0.7018032348
1198	0.6842792909	0.701775074
1199	0.6842167444	0.7017353035
1200	0.6843070893	0.7016849635
1201	0.6843418373	0.7016678015
1202	0.6842792909	0.7016341022
1203	0.6842862405	0.7016085294
1204	0.6843070893	0.7015644338
1205	0.6843904846	0.7015310015
1206	0.6844460815	0.7014987858
1207	0.6844808295	0.7014720806
1208	0.6844391319	0.7014402161
1209	0.6844738799	0.7014162596
1210	0.6845155775	0.7013749521
1211	0.684578124	0.7013293764
1212	0.6845642248	0.7012936964
1213	0.6845989728	0.7012674248
1214	0.6846754185	0.7012343813
1215	0.6846615193	0.7011938394
1216	0.6846198217	0.7011636947
1217	0.6846059225	0.7011336873
1218	0.6846059225	0.7010771782
1219	0.6846823681	0.7010307508
1220	0.6847240658	0.7010034546
1221	0.6847310154	0.7009694111
1222	0.6847449146	0.7009368597
1223	0.6848213603	0.700908002
1224	0.6848700076	0.7008704931
1225	0.6848700076	0.7008448223
1226	0.6847588138	0.7007836945
1227	0.6848074611	0.7007377362
1228	0.6848561084	0.7006946709
1229	0.6848213603	0.7006513936
1230	0.6848561084	0.7006017586
1231	0.684863058	0.7005697946
1232	0.6847657634	0.7005209219
1233	0.684863058	0.7004936611
1234	0.6848908564	0.7004291328
1235	0.6847935619	0.7003932541
1236	0.6847657634	0.7003444523
1237	0.6848074611	0.7002911886
1238	0.6848213603	0.7002543059
1239	0.6848422091	0.7002119023
1240	0.6848352595	0.7001868868
1241	0.6849256044	0.7001358409
1242	0.6849256044	0.7001007254
1243	0.6849673021	0.7000549141
1244	0.6850854454	0.6999999189
1245	0.685092395	0.6999543563
1246	0.6851062943	0.699913386
1247	0.6851271431	0.6998715535
1248	0.6851410423	0.6998360166
1249	0.6851340927	0.6997928461
1250	0.6851688407	0.6997480641
1251	0.6851618911	0.6997040857
1252	0.68518274	0.6996732559
1253	0.6851688407	0.6996465746
1254	0.685217488	0.699588583
1255	0.685252236	0.699535915
1256	0.6852939337	0.6995168878
1257	0.685252236	0.699465245
1258	0.6853842786	0.6994187431
1259	0.6854051274	0.6993747024
1260	0.6854954723	0.6993268928
1261	0.6854468251	0.6992788317
1262	0.6855649684	0.6992329022
1263	0.685571918	0.6991934546
1264	0.6855649684	0.6991642338
1265	0.6856136157	0.6991297518
1266	0.6857387086	0.6990838741
1267	0.685731759	0.6990600466
1268	0.6857595574	0.6990326163
1269	0.6857595574	0.6989927839
1270	0.6857595574	0.6989451923
1271	0.6858012551	0.6988763084
1272	0.6858360031	0.6988391295
1273	0.6858707512	0.6988033246
1274	0.6858777008	0.6987604038
1275	0.6859680457	0.6987281254
1276	0.6859263481	0.6986909363
1277	0.6859193984	0.6986557276
1278	0.6859680457	0.6986174571
1279	0.6858985496	0.6985885377
1280	0.6859541465	0.6985522564
1281	0.6859471969	0.6985217809
1282	0.6859263481	0.6984819328
1283	0.6859888945	0.6984422159
1284	0.6860375418	0.6983968202
1285	0.6860653402	0.6983547559
1286	0.6859193984	0.6983185266
1287	0.6860375418	0.6982779528
1288	0.6860027937	0.6982592781
1289	0.6860027937	0.6982233943
1290	0.6860375418	0.6982144547
1291	0.6860236426	0.6981783685
1292	0.6861070379	0.6981444529
1293	0.6861000883	0.6981310408
1294	0.6861487355	0.6981029636
1295	0.6862251812	0.6980690528
1296	0.686211282	0.6980264124
1297	0.6862182316	0.6979893438
1298	0.6862599293	0.6979466144
1299	0.6863155261	0.6979169658
1300	0.6863502742	0.6978572413
1301	0.6864545183	0.6978125903
1302	0.6864406191	0.6977816555
1303	0.686405871	0.697759203
1304	0.6864892663	0.6977360728
1305	0.6865587624	0.6976985682
1306	0.6864684175	0.6976671701
1307	0.6864475687	0.6976483523
1308	0.6863850222	0.6975891042
1309	0.6865031655	0.6975244812
1310	0.6864267199	0.6974868124
1311	0.6864962159	0.6974628101
1312	0.6865448632	0.6974195812
1313	0.6866282585	0.6973728872
1314	0.6866421577	0.6973377081
1315	0.686690805	0.6973121225
1316	0.6866630065	0.697280137
1317	0.6867116538	0.6972497663
1318	0.6867533514	0.6972100592
1319	0.6868436964	0.6971770301
1320	0.6868436964	0.6971419852
1321	0.6868367467	0.697112501
1322	0.6868714948	0.6970876632
1323	0.6868367467	0.6970625163
1324	0.6868297971	0.6970518537
1325	0.686850646	0.6970302171
1326	0.686850646	0.6969953012
1327	0.6868714948	0.6969534712
1328	0.6869618397	0.6969177643
1329	0.6870313358	0.6968743204
1330	0.6870521846	0.6968409301
1331	0.6870035374	0.696804087
1332	0.6869757389	0.6967519796
1333	0.6869618397	0.696695802
1334	0.6870174366	0.6966474495
1335	0.6870869327	0.6966044603
1336	0.6870730334	0.6965771578
1337	0.6870938823	0.6965370187
1338	0.6870869327	0.6964889878
1339	0.6871842272	0.696429807
1340	0.6872884713	0.6963732341
1341	0.6873162697	0.6962900832
1342	0.6873371186	0.6962704722
1343	0.6874413627	0.6962443729
1344	0.6874622115	0.6962122968
1345	0.6874969595	0.6961726815
1346	0.6874830603	0.6961376724
1347	0.6875317076	0.6960888096
1348	0.6875525564	0.6960501396
1349	0.6875803548	0.6960200413
1350	0.6876012037	0.6959844049
1351	0.6876220525	0.695952127
1352	0.6875734052	0.6959204488
1353	0.6876915486	0.6958857713
1354	0.6876776494	0.695855864
1355	0.6877123974	0.6958171234
1356	0.6877401958	0.6957548087
1357	0.6878374904	0.6957165306
1358	0.6878583392	0.6956926757
1359	0.6879069864	0.6956517591
1360	0.6878513896	0.6956201107
1361	0.6878374904	0.6955862698
1362	0.6878305407	0.6955554884
1363	0.6879000368	0.6955229759
1364	0.6879834321	0.6954759343
1365	0.6881015755	0.6954217843
1366	0.6880529282	0.6953847947
1367	0.6881015755	0.6953532797
1368	0.6881502227	0.6953145644
1369	0.6881502227	0.6952791237
1370	0.688164122	0.6952588427
1371	0.6881224243	0.6952264255
1372	0.6881015755	0.6951847418
1373	0.6881849708	0.695134514
1374	0.688233618	0.6951148178
1375	0.6882544669	0.695064371
1376	0.6882683661	0.6950316039
1377	0.6882961645	0.6950107746
1378	0.6883517614	0.6949682873
1379	0.6883031141	0.6949369688
1380	0.6882822653	0.6949051553
1381	0.6883239629	0.6948580739
1382	0.688358711	0.6948167475
1383	0.6883656606	0.6947935511
1384	0.6884282071	0.6947483892
1385	0.6885463504	0.6947051005
1386	0.6885602496	0.6946609971
1387	0.6884768543	0.6946251535
1388	0.6884560055	0.694585826
1389	0.6885880481	0.6945426165
1390	0.6885810985	0.694524129
1391	0.6885741488	0.6944941495
1392	0.6885949977	0.6944596355
1393	0.6886297457	0.6944459967
1394	0.6886575441	0.6944255962
1395	0.6887826371	0.69437471
1396	0.6887617883	0.6943462305
1397	0.6888243347	0.6943135752
1398	0.6887617883	0.6942800461
1399	0.6887965363	0.6942234596
1400	0.6887617883	0.6941799705
1401	0.6887965363	0.6941630439
1402	0.6888799316	0.6941194434
1403	0.6889146797	0.6940797582
1404	0.6889146797	0.694047694
1405	0.6889841757	0.6940106977
1406	0.6889633269	0.693990582
1407	0.6889911254	0.6939446104
1408	0.6890467222	0.6938903318
1409	0.6890606214	0.693849669
1410	0.6890745207	0.6938169722
1411	0.6891509663	0.693780405
1412	0.6891996136	0.6937536518
1413	0.6892343616	0.6937278967
1414	0.6893177569	0.6936421517
1415	0.6892343616	0.6935766065
1416	0.6892552105	0.6935402907
1417	0.6892552105	0.6934967559
1418	0.6892621601	0.6934630402
1419	0.6892899585	0.693424981
1420	0.6892621601	0.6933855876
1421	0.6892135128	0.6933492075
1422	0.6892830089	0.693321857
1423	0.6893177569	0.6932848078
1424	0.6894636987	0.6932186841
1425	0.6894775979	0.6931967527
1426	0.6895262452	0.693154887
1427	0.6894845475	0.6931168728
1428	0.6895401444	0.693072289
1429	0.6894984468	0.6930450619
1430	0.6895192956	0.6930296226
1431	0.6895401444	0.6929949847
1432	0.6895679428	0.6929552832
1433	0.6895679428	0.6929275839
1434	0.6896513381	0.6928794698
1435	0.6896026909	0.6928590526
1436	0.6896096405	0.6928187023
1437	0.6896165901	0.6927841696
1438	0.6896374389	0.6927496278
1439	0.6896582878	0.6927112175
1440	0.6897486327	0.6926873886
1441	0.6896999854	0.6926477639
1442	0.6897416831	0.6925975289
1443	0.6896860862	0.6925576291
1444	0.6896999854	0.6925312165
1445	0.689706935	0.6925074065
1446	0.6896860862	0.692491255
1447	0.6896304893	0.6924444394
1448	0.6895957413	0.6924153427
1449	0.6897138846	0.6923800402
1450	0.6897903303	0.6923498809
1451	0.6898389776	0.6923334822
1452	0.6897972799	0.6923068621
1453	0.6898111791	0.692273497
1454	0.6898389776	0.6922429419
1455	0.6899154233	0.6921912871
1456	0.6899362721	0.6921331296
1457	0.6899849193	0.6921102451
1458	0.6900335666	0.6920742216
1459	0.6899849193	0.6920306191
1460	0.690061365	0.6919880037
1461	0.6900891635	0.6919746758
1462	0.6900405162	0.6919413464
1463	0.6900961131	0.6919020001
1464	0.6901308611	0.6918505041
1465	0.6902073068	0.6917627037
1466	0.6902698533	0.6917115764
1467	0.6902907021	0.6916790118
1468	0.6902559541	0.6916498856
1469	0.6902837525	0.6915912248
1470	0.6902768029	0.6915517656
1471	0.6903254502	0.6915186678
1472	0.6903532486	0.6914719585
1473	0.6904018959	0.6914252569
1474	0.6904227447	0.69138042
1475	0.6904713919	0.6913428369
1476	0.6904783415	0.6913126549
1477	0.6904574927	0.6912820981
1478	0.6904574927	0.691246132
1479	0.6905130896	0.6912154455
1480	0.6905686865	0.6911645511
1481	0.690665981	0.6911396128
1482	0.6906520818	0.6911020168
1483	0.6907215778	0.6910650159
1484	0.6907702251	0.6910229889
1485	0.6908119227	0.6909963827
1486	0.6908397212	0.6909702952
1487	0.6908466708	0.6909251297
1488	0.6909161669	0.6909058749
1489	0.6908119227	0.6908820025
1490	0.6908536204	0.6908495059
1491	0.6908744692	0.6908187641
1492	0.6909092173	0.6907776713
1493	0.6909300661	0.6907524607
1494	0.6909509149	0.6907079306
1495	0.6909578645	0.690658056
1496	0.6910065118	0.6906173656
1497	0.6910343102	0.6905729236
1498	0.6911246551	0.6905251294
1499	0.6911941512	0.6904874704
1500	0.6912636473	0.6904488289
1501	0.6912080504	0.6904051811
1502	0.6912497481	0.6903741291
1503	0.6912636473	0.6903227069
1504	0.6912566977	0.6902943283
1505	0.6912497481	0.6902702237
1506	0.6912844961	0.6902432109
1507	0.6912497481	0.6902147509
1508	0.6912775465	0.6901801567
1509	0.6913192442	0.6901441479
1510	0.6913609418	0.6901014239
1511	0.6913470426	0.6900592754
1512	0.6913539922	0.6900219247
1513	0.6914234883	0.68997819
1514	0.6914165387	0.6899541213
1515	0.6914929844	0.6899126218
1516	0.6914929844	0.6898835366
1517	0.6916041781	0.6898395519
1518	0.6916319765	0.6898046865
1519	0.6915833293	0.6897765615
1520	0.6916319765	0.6897428724
1521	0.6917223214	0.6897142541
1522	0.6917709687	0.6896918975
1523	0.6917987671	0.6896474583
1524	0.6918335152	0.689591164
1525	0.6918821624	0.6895378056
1526	0.691854364	0.6895070328
1527	0.691854364	0.6894748417
1528	0.6917570695	0.6894289974
1529	0.6918265656	0.689395893
1530	0.6918404648	0.6893401816
1531	0.6919586081	0.6893117306
1532	0.691979457	0.6892819477
1533	0.6919933562	0.68924713
1534	0.6920420034	0.6891993603
1535	0.6920420034	0.6891863332
1536	0.6921184491	0.6891524057
1537	0.6921045499	0.6891299991
1538	0.6921670964	0.6890835438
1539	0.6921462476	0.689049332
1540	0.6921948948	0.6890135162
1541	0.6922157436	0.6889694349
1542	0.692139298	0.6889164319
1543	0.6922365925	0.688882229
1544	0.6921948948	0.6888453641
1545	0.6921670964	0.6888055648
1546	0.6922643909	0.6887672707
1547	0.6923408366	0.6887311037
1548	0.6923825342	0.6886931323
1549	0.6923547358	0.6886587797
1550	0.6923199878	0.6886118841
1551	0.6923755846	0.6885818599
1552	0.6923964335	0.6885504177
1553	0.6924798288	0.68851234
1554	0.6924450807	0.6884893018
1555	0.6924381311	0.6884464703
1556	0.6922921893	0.6884184121
1557	0.6923755846	0.688373524
1558	0.6923964335	0.6883316382
1559	0.6924172823	0.6883064335
1560	0.6923964335	0.6882614923
1561	0.6924172823	0.6882344174
1562	0.6924728792	0.6882021752
1563	0.6924659295	0.6881680465
1564	0.6924520303	0.6881461928
1565	0.6924728792	0.6881314249
1566	0.6924867784	0.6881037784
1567	0.6925006776	0.6880744044
1568	0.6924659295	0.6880498854
1569	0.6925215264	0.688010249
1570	0.6924659295	0.687983332
1571	0.6924798288	0.6879482134
1572	0.6925076272	0.6879233051
1573	0.692528476	0.6878816964
1574	0.6925354256	0.6878240254
1575	0.692493728	0.6877898618
1576	0.6925632241	0.6877704781
1577	0.692528476	0.6877486322
1578	0.6926327201	0.6877111425
1579	0.6927300147	0.6876807043
1580	0.6927161154	0.6876488553
1581	0.6928064604	0.6876174294
1582	0.6927578131	0.6875724564
1583	0.6927508635	0.68754142
1584	0.6927717123	0.6875015141
1585	0.6927856115	0.6874667779
1586	0.6929524021	0.6874030834
1587	0.6929524021	0.6873776896
1588	0.6929593517	0.6873365851
1589	0.6929663013	0.6872978654
1590	0.6930149486	0.6872604422
1591	0.6929940998	0.6872363514
1592	0.692973251	0.6872146358
1593	0.6930149486	0.6871819798
1594	0.6930288478	0.6871542081
1595	0.693042747	0.6871139273
1596	0.6930983439	0.6870924441
1597	0.693133092	0.6870550408
1598	0.693133092	0.6870308365
1599	0.6930149486	0.6869987892
1600	0.6930288478	0.6869686101
1601	0.6930705455	0.6869440512
1602	0.6930288478	0.6869018604
1603	0.6930566463	0.6868666322
1604	0.6930705455	0.6868357063
1605	0.6930010494	0.6868072531
1606	0.6930149486	0.686765935
1607	0.693007999	0.6867225932
1608	0.693042747	0.6866939822
1609	0.6930913943	0.6866814228
1610	0.6930774951	0.6866514428
1611	0.693133092	0.6866204075
1612	0.6931886888	0.6865866941
1613	0.6931400416	0.6865503943
1614	0.6931261423	0.6865320715
1615	0.6932373361	0.6864815729
1616	0.6933763282	0.6864331036
1617	0.6934736228	0.68640152
1618	0.6935361692	0.6863333009
1619	0.6935778669	0.6862833842
1620	0.6936056653	0.6862654647
1621	0.6936543126	0.6862195164
1622	0.6936612622	0.6861809517
1623	0.6936890606	0.6861609278
1624	0.6937029598	0.6861262772
1625	0.6937168591	0.6860943934
1626	0.6937655063	0.6860495915
1627	0.6937863551	0.6860110561
1628	0.6938002544	0.6859808794
1629	0.6938628008	0.6859521751
1630	0.6939114481	0.6859203199
1631	0.6939392465	0.6858916151
1632	0.6939183977	0.6858578695
1633	0.6938558512	0.6858176352
1634	0.693841952	0.6857914324
1635	0.693841952	0.6857563864
1636	0.693841952	0.6857263111
1637	0.6939044985	0.6856850271
1638	0.6939461961	0.6856454357
1639	0.693967045	0.6856244572
1640	0.6939114481	0.6855710588
1641	0.6939183977	0.6855297462
1642	0.6939878938	0.6854821873
1643	0.694001793	0.6854539791
1644	0.693967045	0.6854330444
1645	0.6939183977	0.685399956
1646	0.6940295914	0.6853777937
1647	0.6939878938	0.6853553504
1648	0.6940087426	0.6853116127
1649	0.693967045	0.6852783063
1650	0.6940156922	0.6852551317
1651	0.6939739946	0.6852171694
1652	0.6940712891	0.6851743248
1653	0.6940990875	0.6851598502
1654	0.6940712891	0.6851129881
1655	0.694161634	0.6850594946
1656	0.6941546844	0.6850256193
1657	0.6942033316	0.6849940717
1658	0.6942936766	0.6849497986
1659	0.694196382	0.6849078872
1660	0.6942589285	0.6848659331
1661	0.694321475	0.6848127538
1662	0.6943284246	0.6847791257
1663	0.6943979207	0.6847377594
1664	0.6944396183	0.6846772028
1665	0.6944743664	0.6846499627
1666	0.694516064	0.6846062993
1667	0.6945647113	0.6845735958
1668	0.6945369128	0.68454382
1669	0.6945855601	0.6845222787
1670	0.6945577617	0.6844851712
1671	0.6945716609	0.6844641501
1672	0.6945786105	0.6844134248
1673	0.6945925097	0.6843748958
1674	0.6947245523	0.6843345955
1675	0.6946342074	0.684299961
1676	0.6946550562	0.6842559722
1677	0.6947245523	0.6842081716
1678	0.6946620058	0.6841905125
1679	0.6947870987	0.6841315045
1680	0.6947662499	0.684103357
1681	0.6947593003	0.6840675181
1682	0.6947384515	0.6840285459
1683	0.6947315019	0.6839982745
1684	0.6947870987	0.6839684644
1685	0.694835746	0.6839393956
1686	0.6948774437	0.6838871753
1687	0.6950094862	0.6838481851
1688	0.6950164358	0.6838241069
1689	0.6951206799	0.6837716239
1690	0.6950233854	0.6837409514
1691	0.6951276296	0.6837004735
1692	0.695030335	0.6836572357
1693	0.6950720327	0.6836374868
1694	0.6950650831	0.6836006693
1695	0.6950372846	0.6835740096
1696	0.694960839	0.683544058
1697	0.694960839	0.6835197145
1698	0.6950025366	0.6834767803
1699	0.6950928815	0.6834445257
1700	0.695190176	0.6834066461
1701	0.6951415288	0.6833598895
1702	0.6952457729	0.683320216
1703	0.6952527225	0.6832878569
1704	0.6952596721	0.683261429
1705	0.6952596721	0.6832132032
1706	0.695315269	0.6831645518
1707	0.6953917147	0.683139169
1708	0.6955029084	0.6830863618
1709	0.6953986643	0.6830412581
1710	0.6953986643	0.6830055704
1711	0.6954125635	0.6829571795
1712	0.6954125635	0.6829149801
1713	0.6954542612	0.6828782691
1714	0.69547511	0.6828217226
1715	0.6955654549	0.6827786847
1716	0.6957044471	0.6827352745
1717	0.6956627494	0.6827023612
1718	0.6956210518	0.682644237
1719	0.6955793541	0.6825996104
1720	0.6956002029	0.6825782845
1721	0.6956419006	0.6825646503
1722	0.6956488502	0.6825394535
